program,source,date,month,day_of_month,days_in_month,day_weight,pacing_pct_mtd,target_spend_day,target_spend_mtd,actual_spend_day,actual_spend_mtd,spend_var_pct_mtd,target_leads_day,target_leads_mtd,actual_leads_day,actual_leads_mtd,lead_var_pct_mtd,target_appointments_day,target_appointments_mtd,actual_appointments_day,actual_appointments_mtd,appointment_var_pct_mtd,target_demos_day,target_demos_mtd,actual_demos_day,actual_demos_mtd,demo_var_pct_mtd,target_enrollments_day,target_enrollments_mtd,actual_enrollments_day,actual_enrollments_mtd,enrollment_var_pct_mtd,target_cpl_month,target_cpl_mtd_implied,actual_cpl_mtd,cpl_var_pct_mtd,notes
Sprint Int Work Abroad,Google,2026-06-24,Jun 26,24,30,0.033333,0.8,43348.55,1040365.32,,,,77.064,1849.536,,,,4.8167,115.6,,,,1.9267,46.24,,,,0.578,13.872,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-25,Jun 26,25,30,0.033333,0.833333,43348.55,1083713.88,,,,77.064,1926.6,,,,4.8167,120.4167,,,,1.9267,48.1667,,,,0.578,14.45,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-26,Jun 26,26,30,0.033333,0.866667,43348.55,1127062.43,,,,77.064,2003.664,,,,4.8167,125.2333,,,,1.9267,50.0933,,,,0.578,15.028,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-27,Jun 26,27,30,0.033333,0.9,43348.55,1170410.98,,,,77.064,2080.728,,,,4.8167,130.05,,,,1.9267,52.02,,,,0.578,15.606,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-28,Jun 26,28,30,0.033333,0.933333,43348.55,1213759.54,,,,77.064,2157.792,,,,4.8167,134.8667,,,,1.9267,53.9467,,,,0.578,16.184,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-29,Jun 26,29,30,0.033333,0.966667,43348.55,1257108.09,,,,77.064,2234.856,,,,4.8167,139.6833,,,,1.9267,55.8733,,,,0.578,16.762,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-06-30,Jun 26,30,30,0.033333,1.0,43348.55,1300456.65,,,,77.064,2311.92,,,,4.8167,144.5,,,,1.9267,57.8,,,,0.578,17.34,,,,562.5,562.5,,,
Sprint Int Work Abroad,Meta,2026-06-01,Jun 26,1,30,0.033333,0.033333,65022.83,65022.83,,,,173.3943,173.3943,,,,7.2247,7.2247,,,,2.89,2.89,,,,0.867,0.867,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-02,Jun 26,2,30,0.033333,0.066667,65022.83,130045.67,,,,173.3943,346.7887,,,,7.2247,14.4493,,,,2.89,5.78,,,,0.867,1.734,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-03,Jun 26,3,30,0.033333,0.1,65022.83,195068.5,,,,173.3943,520.183,,,,7.2247,21.674,,,,2.89,8.67,,,,0.867,2.601,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-04,Jun 26,4,30,0.033333,0.133333,65022.83,260091.33,,,,173.3943,693.5773,,,,7.2247,28.8987,,,,2.89,11.56,,,,0.867,3.468,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-05,Jun 26,5,30,0.033333,0.166667,65022.83,325114.16,,,,173.3943,866.9717,,,,7.2247,36.1233,,,,2.89,14.45,,,,0.867,4.335,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-06,Jun 26,6,30,0.033333,0.2,65022.83,390137.0,,,,173.3943,1040.366,,,,7.2247,43.348,,,,2.89,17.34,,,,0.867,5.202,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-07,Jun 26,7,30,0.033333,0.233333,65022.83,455159.83,,,,173.3943,1213.7603,,,,7.2247,50.5727,,,,2.89,20.23,,,,0.867,6.069,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-08,Jun 26,8,30,0.033333,0.266667,65022.83,520182.66,,,,173.3943,1387.1547,,,,7.2247,57.7973,,,,2.89,23.12,,,,0.867,6.936,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-09,Jun 26,9,30,0.033333,0.3,65022.83,585205.49,,,,173.3943,1560.549,,,,7.2247,65.022,,,,2.89,26.01,,,,0.867,7.803,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-10,Jun 26,10,30,0.033333,0.333333,65022.83,650228.33,,,,173.3943,1733.9433,,,,7.2247,72.2467,,,,2.89,28.9,,,,0.867,8.67,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-11,Jun 26,11,30,0.033333,0.366667,65022.83,715251.16,,,,173.3943,1907.3377,,,,7.2247,79.4713,,,,2.89,31.79,,,,0.867,9.537,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-12,Jun 26,12,30,0.033333,0.4,65022.83,780273.99,,,,173.3943,2080.732,,,,7.2247,86.696,,,,2.89,34.68,,,,0.867,10.404,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-13,Jun 26,13,30,0.033333,0.433333,65022.83,845296.82,,,,173.3943,2254.1263,,,,7.2247,93.9207,,,,2.89,37.57,,,,0.867,11.271,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-14,Jun 26,14,30,0.033333,0.466667,65022.83,910319.66,,,,173.3943,2427.5207,,,,7.2247,101.1453,,,,2.89,40.46,,,,0.867,12.138,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-15,Jun 26,15,30,0.033333,0.5,65022.83,975342.49,,,,173.3943,2600.915,,,,7.2247,108.37,,,,2.89,43.35,,,,0.867,13.005,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-16,Jun 26,16,30,0.033333,0.533333,65022.83,1040365.32,,,,173.3943,2774.3093,,,,7.2247,115.5947,,,,2.89,46.24,,,,0.867,13.872,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-17,Jun 26,17,30,0.033333,0.566667,65022.83,1105388.16,,,,173.3943,2947.7037,,,,7.2247,122.8193,,,,2.89,49.13,,,,0.867,14.739,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-18,Jun 26,18,30,0.033333,0.6,65022.83,1170410.99,,,,173.3943,3121.098,,,,7.2247,130.044,,,,2.89,52.02,,,,0.867,15.606,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-19,Jun 26,19,30,0.033333,0.633333,65022.83,1235433.82,,,,173.3943,3294.4923,,,,7.2247,137.2687,,,,2.89,54.91,,,,0.867,16.473,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-20,Jun 26,20,30,0.033333,0.666667,65022.83,1300456.65,,,,173.3943,3467.8867,,,,7.2247,144.4933,,,,2.89,57.8,,,,0.867,17.34,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-21,Jun 26,21,30,0.033333,0.7,65022.83,1365479.49,,,,173.3943,3641.281,,,,7.2247,151.718,,,,2.89,60.69,,,,0.867,18.207,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-22,Jun 26,22,30,0.033333,0.733333,65022.83,1430502.32,,,,173.3943,3814.6753,,,,7.2247,158.9427,,,,2.89,63.58,,,,0.867,19.074,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-23,Jun 26,23,30,0.033333,0.766667,65022.83,1495525.15,,,,173.3943,3988.0697,,,,7.2247,166.1673,,,,2.89,66.47,,,,0.867,19.941,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-24,Jun 26,24,30,0.033333,0.8,65022.83,1560547.98,,,,173.3943,4161.464,,,,7.2247,173.392,,,,2.89,69.36,,,,0.867,20.808,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-25,Jun 26,25,30,0.033333,0.833333,65022.83,1625570.82,,,,173.3943,4334.8583,,,,7.2247,180.6167,,,,2.89,72.25,,,,0.867,21.675,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-26,Jun 26,26,30,0.033333,0.866667,65022.83,1690593.65,,,,173.3943,4508.2527,,,,7.2247,187.8413,,,,2.89,75.14,,,,0.867,22.542,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-27,Jun 26,27,30,0.033333,0.9,65022.83,1755616.48,,,,173.3943,4681.647,,,,7.2247,195.066,,,,2.89,78.03,,,,0.867,23.409,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-28,Jun 26,28,30,0.033333,0.933333,65022.83,1820639.31,,,,173.3943,4855.0413,,,,7.2247,202.2907,,,,2.89,80.92,,,,0.867,24.276,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-29,Jun 26,29,30,0.033333,0.966667,65022.83,1885662.15,,,,173.3943,5028.4357,,,,7.2247,209.5153,,,,2.89,83.81,,,,0.867,25.143,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-06-30,Jun 26,30,30,0.033333,1.0,65022.83,1950684.98,,,,173.3943,5201.83,,,,7.2247,216.74,,,,2.89,86.7,,,,0.867,26.01,,,,375.0,375.0,,,
Edge BSc (Hospitality),Google,2026-06-01,Jun 26,1,30,0.033333,0.033333,11397.11,11397.11,,,,20.2617,20.2617,,,,1.2663,1.2663,,,,0.5067,0.5067,,,,0.152,0.152,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-02,Jun 26,2,30,0.033333,0.066667,11397.11,22794.23,,,,20.2617,40.5233,,,,1.2663,2.5327,,,,0.5067,1.0133,,,,0.152,0.304,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-03,Jun 26,3,30,0.033333,0.1,11397.11,34191.34,,,,20.2617,60.785,,,,1.2663,3.799,,,,0.5067,1.52,,,,0.152,0.456,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-04,Jun 26,4,30,0.033333,0.133333,11397.11,45588.46,,,,20.2617,81.0467,,,,1.2663,5.0653,,,,0.5067,2.0267,,,,0.152,0.608,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-05,Jun 26,5,30,0.033333,0.166667,11397.11,56985.57,,,,20.2617,101.3083,,,,1.2663,6.3317,,,,0.5067,2.5333,,,,0.152,0.76,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-06,Jun 26,6,30,0.033333,0.2,11397.11,68382.69,,,,20.2617,121.57,,,,1.2663,7.598,,,,0.5067,3.04,,,,0.152,0.912,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-07,Jun 26,7,30,0.033333,0.233333,11397.11,79779.8,,,,20.2617,141.8317,,,,1.2663,8.8643,,,,0.5067,3.5467,,,,0.152,1.064,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-08,Jun 26,8,30,0.033333,0.266667,11397.11,91176.92,,,,20.2617,162.0933,,,,1.2663,10.1307,,,,0.5067,4.0533,,,,0.152,1.216,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-09,Jun 26,9,30,0.033333,0.3,11397.11,102574.03,,,,20.2617,182.355,,,,1.2663,11.397,,,,0.5067,4.56,,,,0.152,1.368,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-10,Jun 26,10,30,0.033333,0.333333,11397.11,113971.15,,,,20.2617,202.6167,,,,1.2663,12.6633,,,,0.5067,5.0667,,,,0.152,1.52,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-11,Jun 26,11,30,0.033333,0.366667,11397.11,125368.26,,,,20.2617,222.8783,,,,1.2663,13.9297,,,,0.5067,5.5733,,,,0.152,1.672,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-12,Jun 26,12,30,0.033333,0.4,11397.11,136765.38,,,,20.2617,243.14,,,,1.2663,15.196,,,,0.5067,6.08,,,,0.152,1.824,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-13,Jun 26,13,30,0.033333,0.433333,11397.11,148162.49,,,,20.2617,263.4017,,,,1.2663,16.4623,,,,0.5067,6.5867,,,,0.152,1.976,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-14,Jun 26,14,30,0.033333,0.466667,11397.11,159559.61,,,,20.2617,283.6633,,,,1.2663,17.7287,,,,0.5067,7.0933,,,,0.152,2.128,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-15,Jun 26,15,30,0.033333,0.5,11397.11,170956.72,,,,20.2617,303.925,,,,1.2663,18.995,,,,0.5067,7.6,,,,0.152,2.28,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-16,Jun 26,16,30,0.033333,0.533333,11397.11,182353.83,,,,20.2617,324.1867,,,,1.2663,20.2613,,,,0.5067,8.1067,,,,0.152,2.432,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-17,Jun 26,17,30,0.033333,0.566667,11397.11,193750.95,,,,20.2617,344.4483,,,,1.2663,21.5277,,,,0.5067,8.6133,,,,0.152,2.584,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-18,Jun 26,18,30,0.033333,0.6,11397.11,205148.06,,,,20.2617,364.71,,,,1.2663,22.794,,,,0.5067,9.12,,,,0.152,2.736,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-19,Jun 26,19,30,0.033333,0.633333,11397.11,216545.18,,,,20.2617,384.9717,,,,1.2663,24.0603,,,,0.5067,9.6267,,,,0.152,2.888,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-20,Jun 26,20,30,0.033333,0.666667,11397.11,227942.29,,,,20.2617,405.2333,,,,1.2663,25.3267,,,,0.5067,10.1333,,,,0.152,3.04,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-21,Jun 26,21,30,0.033333,0.7,11397.11,239339.41,,,,20.2617,425.495,,,,1.2663,26.593,,,,0.5067,10.64,,,,0.152,3.192,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-22,Jun 26,22,30,0.033333,0.733333,11397.11,250736.52,,,,20.2617,445.7567,,,,1.2663,27.8593,,,,0.5067,11.1467,,,,0.152,3.344,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-23,Jun 26,23,30,0.033333,0.766667,11397.11,262133.64,,,,20.2617,466.0183,,,,1.2663,29.1257,,,,0.5067,11.6533,,,,0.152,3.496,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-24,Jun 26,24,30,0.033333,0.8,11397.11,273530.75,,,,20.2617,486.28,,,,1.2663,30.392,,,,0.5067,12.16,,,,0.152,3.648,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-25,Jun 26,25,30,0.033333,0.833333,11397.11,284927.87,,,,20.2617,506.5417,,,,1.2663,31.6583,,,,0.5067,12.6667,,,,0.152,3.8,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-26,Jun 26,26,30,0.033333,0.866667,11397.11,296324.98,,,,20.2617,526.8033,,,,1.2663,32.9247,,,,0.5067,13.1733,,,,0.152,3.952,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-27,Jun 26,27,30,0.033333,0.9,11397.11,307722.1,,,,20.2617,547.065,,,,1.2663,34.191,,,,0.5067,13.68,,,,0.152,4.104,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-28,Jun 26,28,30,0.033333,0.933333,11397.11,319119.21,,,,20.2617,567.3267,,,,1.2663,35.4573,,,,0.5067,14.1867,,,,0.152,4.256,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-29,Jun 26,29,30,0.033333,0.966667,11397.11,330516.33,,,,20.2617,587.5883,,,,1.2663,36.7237,,,,0.5067,14.6933,,,,0.152,4.408,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-06-30,Jun 26,30,30,0.033333,1.0,11397.11,341913.44,,,,20.2617,607.85,,,,1.2663,37.99,,,,0.5067,15.2,,,,0.152,4.56,,,,562.5,562.5,,,
Edge BSc (Hospitality),Meta,2026-06-01,Jun 26,1,30,0.033333,0.033333,17095.67,17095.67,,,,45.5883,45.5883,,,,1.8997,1.8997,,,,0.7597,0.7597,,,,0.228,0.228,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-02,Jun 26,2,30,0.033333,0.066667,17095.67,34191.34,,,,45.5883,91.1767,,,,1.8997,3.7993,,,,0.7597,1.5193,,,,0.228,0.456,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-03,Jun 26,3,30,0.033333,0.1,17095.67,51287.02,,,,45.5883,136.765,,,,1.8997,5.699,,,,0.7597,2.279,,,,0.228,0.684,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-04,Jun 26,4,30,0.033333,0.133333,17095.67,68382.69,,,,45.5883,182.3533,,,,1.8997,7.5987,,,,0.7597,3.0387,,,,0.228,0.912,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-05,Jun 26,5,30,0.033333,0.166667,17095.67,85478.36,,,,45.5883,227.9417,,,,1.8997,9.4983,,,,0.7597,3.7983,,,,0.228,1.14,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-06,Jun 26,6,30,0.033333,0.2,17095.67,102574.03,,,,45.5883,273.53,,,,1.8997,11.398,,,,0.7597,4.558,,,,0.228,1.368,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-07,Jun 26,7,30,0.033333,0.233333,17095.67,119669.7,,,,45.5883,319.1183,,,,1.8997,13.2977,,,,0.7597,5.3177,,,,0.228,1.596,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-08,Jun 26,8,30,0.033333,0.266667,17095.67,136765.38,,,,45.5883,364.7067,,,,1.8997,15.1973,,,,0.7597,6.0773,,,,0.228,1.824,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-09,Jun 26,9,30,0.033333,0.3,17095.67,153861.05,,,,45.5883,410.295,,,,1.8997,17.097,,,,0.7597,6.837,,,,0.228,2.052,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-10,Jun 26,10,30,0.033333,0.333333,17095.67,170956.72,,,,45.5883,455.8833,,,,1.8997,18.9967,,,,0.7597,7.5967,,,,0.228,2.28,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-11,Jun 26,11,30,0.033333,0.366667,17095.67,188052.39,,,,45.5883,501.4717,,,,1.8997,20.8963,,,,0.7597,8.3563,,,,0.228,2.508,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-12,Jun 26,12,30,0.033333,0.4,17095.67,205148.06,,,,45.5883,547.06,,,,1.8997,22.796,,,,0.7597,9.116,,,,0.228,2.736,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-13,Jun 26,13,30,0.033333,0.433333,17095.67,222243.74,,,,45.5883,592.6483,,,,1.8997,24.6957,,,,0.7597,9.8757,,,,0.228,2.964,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-14,Jun 26,14,30,0.033333,0.466667,17095.67,239339.41,,,,45.5883,638.2367,,,,1.8997,26.5953,,,,0.7597,10.6353,,,,0.228,3.192,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-15,Jun 26,15,30,0.033333,0.5,17095.67,256435.08,,,,45.5883,683.825,,,,1.8997,28.495,,,,0.7597,11.395,,,,0.228,3.42,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-16,Jun 26,16,30,0.033333,0.533333,17095.67,273530.75,,,,45.5883,729.4133,,,,1.8997,30.3947,,,,0.7597,12.1547,,,,0.228,3.648,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-17,Jun 26,17,30,0.033333,0.566667,17095.67,290626.42,,,,45.5883,775.0017,,,,1.8997,32.2943,,,,0.7597,12.9143,,,,0.228,3.876,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-18,Jun 26,18,30,0.033333,0.6,17095.67,307722.1,,,,45.5883,820.59,,,,1.8997,34.194,,,,0.7597,13.674,,,,0.228,4.104,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-19,Jun 26,19,30,0.033333,0.633333,17095.67,324817.77,,,,45.5883,866.1783,,,,1.8997,36.0937,,,,0.7597,14.4337,,,,0.228,4.332,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-20,Jun 26,20,30,0.033333,0.666667,17095.67,341913.44,,,,45.5883,911.7667,,,,1.8997,37.9933,,,,0.7597,15.1933,,,,0.228,4.56,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-21,Jun 26,21,30,0.033333,0.7,17095.67,359009.11,,,,45.5883,957.355,,,,1.8997,39.893,,,,0.7597,15.953,,,,0.228,4.788,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-22,Jun 26,22,30,0.033333,0.733333,17095.67,376104.78,,,,45.5883,1002.9433,,,,1.8997,41.7927,,,,0.7597,16.7127,,,,0.228,5.016,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-23,Jun 26,23,30,0.033333,0.766667,17095.67,393200.46,,,,45.5883,1048.5317,,,,1.8997,43.6923,,,,0.7597,17.4723,,,,0.228,5.244,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-24,Jun 26,24,30,0.033333,0.8,17095.67,410296.13,,,,45.5883,1094.12,,,,1.8997,45.592,,,,0.7597,18.232,,,,0.228,5.472,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-25,Jun 26,25,30,0.033333,0.833333,17095.67,427391.8,,,,45.5883,1139.7083,,,,1.8997,47.4917,,,,0.7597,18.9917,,,,0.228,5.7,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-26,Jun 26,26,30,0.033333,0.866667,17095.67,444487.47,,,,45.5883,1185.2967,,,,1.8997,49.3913,,,,0.7597,19.7513,,,,0.228,5.928,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-27,Jun 26,27,30,0.033333,0.9,17095.67,461583.14,,,,45.5883,1230.885,,,,1.8997,51.291,,,,0.7597,20.511,,,,0.228,6.156,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-28,Jun 26,28,30,0.033333,0.933333,17095.67,478678.82,,,,45.5883,1276.4733,,,,1.8997,53.1907,,,,0.7597,21.2707,,,,0.228,6.384,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-29,Jun 26,29,30,0.033333,0.966667,17095.67,495774.49,,,,45.5883,1322.0617,,,,1.8997,55.0903,,,,0.7597,22.0303,,,,0.228,6.612,,,,375.0,375.0,,,
Edge BSc (Hospitality),Meta,2026-06-30,Jun 26,30,30,0.033333,1.0,17095.67,512870.16,,,,45.5883,1367.65,,,,1.8997,56.99,,,,0.7597,22.79,,,,0.228,6.84,,,,375.0,375.0,,,
Ascend,Google,2026-06-01,Jun 26,1,30,0.033333,0.033333,11397.11,11397.11,,,,20.2617,20.2617,,,,1.2663,1.2663,,,,0.5067,0.5067,,,,0.152,0.152,,,,562.5,562.5,,,
Ascend,Google,2026-06-02,Jun 26,2,30,0.033333,0.066667,11397.11,22794.23,,,,20.2617,40.5233,,,,1.2663,2.5327,,,,0.5067,1.0133,,,,0.152,0.304,,,,562.5,562.5,,,
Ascend,Google,2026-06-03,Jun 26,3,30,0.033333,0.1,11397.11,34191.34,,,,20.2617,60.785,,,,1.2663,3.799,,,,0.5067,1.52,,,,0.152,0.456,,,,562.5,562.5,,,
Ascend,Google,2026-06-04,Jun 26,4,30,0.033333,0.133333,11397.11,45588.46,,,,20.2617,81.0467,,,,1.2663,5.0653,,,,0.5067,2.0267,,,,0.152,0.608,,,,562.5,562.5,,,
Ascend,Google,2026-06-05,Jun 26,5,30,0.033333,0.166667,11397.11,56985.57,,,,20.2617,101.3083,,,,1.2663,6.3317,,,,0.5067,2.5333,,,,0.152,0.76,,,,562.5,562.5,,,
Ascend,Google,2026-06-06,Jun 26,6,30,0.033333,0.2,11397.11,68382.69,,,,20.2617,121.57,,,,1.2663,7.598,,,,0.5067,3.04,,,,0.152,0.912,,,,562.5,562.5,,,
Ascend,Google,2026-06-07,Jun 26,7,30,0.033333,0.233333,11397.11,79779.8,,,,20.2617,141.8317,,,,1.2663,8.8643,,,,0.5067,3.5467,,,,0.152,1.064,,,,562.5,562.5,,,
Ascend,Google,2026-06-08,Jun 26,8,30,0.033333,0.266667,11397.11,91176.92,,,,20.2617,162.0933,,,,1.2663,10.1307,,,,0.5067,4.0533,,,,0.152,1.216,,,,562.5,562.5,,,
Ascend,Google,2026-06-09,Jun 26,9,30,0.033333,0.3,11397.11,102574.03,,,,20.2617,182.355,,,,1.2663,11.397,,,,0.5067,4.56,,,,0.152,1.368,,,,562.5,562.5,,,
Ascend,Google,2026-06-10,Jun 26,10,30,0.033333,0.333333,11397.11,113971.15,,,,20.2617,202.6167,,,,1.2663,12.6633,,,,0.5067,5.0667,,,,0.152,1.52,,,,562.5,562.5,,,
Ascend,Google,2026-06-11,Jun 26,11,30,0.033333,0.366667,11397.11,125368.26,,,,20.2617,222.8783,,,,1.2663,13.9297,,,,0.5067,5.5733,,,,0.152,1.672,,,,562.5,562.5,,,
Ascend,Google,2026-06-12,Jun 26,12,30,0.033333,0.4,11397.11,136765.38,,,,20.2617,243.14,,,,1.2663,15.196,,,,0.5067,6.08,,,,0.152,1.824,,,,562.5,562.5,,,
Ascend,Google,2026-06-13,Jun 26,13,30,0.033333,0.433333,11397.11,148162.49,,,,20.2617,263.4017,,,,1.2663,16.4623,,,,0.5067,6.5867,,,,0.152,1.976,,,,562.5,562.5,,,
Ascend,Google,2026-06-14,Jun 26,14,30,0.033333,0.466667,11397.11,159559.61,,,,20.2617,283.6633,,,,1.2663,17.7287,,,,0.5067,7.0933,,,,0.152,2.128,,,,562.5,562.5,,,
Ascend,Google,2026-06-15,Jun 26,15,30,0.033333,0.5,11397.11,170956.72,,,,20.2617,303.925,,,,1.2663,18.995,,,,0.5067,7.6,,,,0.152,2.28,,,,562.5,562.5,,,
Ascend,Google,2026-06-16,Jun 26,16,30,0.033333,0.533333,11397.11,182353.83,,,,20.2617,324.1867,,,,1.2663,20.2613,,,,0.5067,8.1067,,,,0.152,2.432,,,,562.5,562.5,,,
Ascend,Google,2026-06-17,Jun 26,17,30,0.033333,0.566667,11397.11,193750.95,,,,20.2617,344.4483,,,,1.2663,21.5277,,,,0.5067,8.6133,,,,0.152,2.584,,,,562.5,562.5,,,
Ascend,Google,2026-06-18,Jun 26,18,30,0.033333,0.6,11397.11,205148.06,,,,20.2617,364.71,,,,1.2663,22.794,,,,0.5067,9.12,,,,0.152,2.736,,,,562.5,562.5,,,
Ascend,Google,2026-06-19,Jun 26,19,30,0.033333,0.633333,11397.11,216545.18,,,,20.2617,384.9717,,,,1.2663,24.0603,,,,0.5067,9.6267,,,,0.152,2.888,,,,562.5,562.5,,,
Ascend,Google,2026-06-20,Jun 26,20,30,0.033333,0.666667,11397.11,227942.29,,,,20.2617,405.2333,,,,1.2663,25.3267,,,,0.5067,10.1333,,,,0.152,3.04,,,,562.5,562.5,,,
Ascend,Google,2026-06-21,Jun 26,21,30,0.033333,0.7,11397.11,239339.41,,,,20.2617,425.495,,,,1.2663,26.593,,,,0.5067,10.64,,,,0.152,3.192,,,,562.5,562.5,,,
Ascend,Google,2026-06-22,Jun 26,22,30,0.033333,0.733333,11397.11,250736.52,,,,20.2617,445.7567,,,,1.2663,27.8593,,,,0.5067,11.1467,,,,0.152,3.344,,,,562.5,562.5,,,
